,Artist_followers,Track_number,Tracks_in_album,danceability,energy,key,loudness,mode,speechiness,acoustics,instrumentalness,liveliness,valence,tempo,duration_ms,time_signature,Explicit_false,Explicit_true,album,compilation,single,bolero,boy band,country,dance/electronic,else,funk,hip hop,house,indie,jazz,k-pop,latin,metal,opm,pop,r&b/soul,rap,reggae,reggaeton,rock,trap,Top50_dummy
19538,3014761.0,1.0,1.0,0.699,0.575,1.0,-9.922,1.0,0.159,0.218,0.0,0.112,0.234,148.767,116240.0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
72955,71783101.0,3.0,16.0,0.761,0.386,4.0,-6.158,1.0,0.0399,0.355,0.0,0.0953,0.526,134.943,238440.0,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
87377,1140268.0,6.0,10.0,0.384,0.465,0.0,-8.554,1.0,0.0341,0.29,2.22e-05,0.359,0.636,131.604,183344.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
67452,8406712.0,1.0,1.0,0.696,0.817,1.0,-3.862,1.0,0.109,0.075,0.0,0.187,0.782,98.064,216409.0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
42039,1326720.0,8.0,11.0,0.751,0.501,5.0,-12.151,1.0,0.0551,0.234,0.112,0.0467,0.902,167.057,190627.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5282,9442830.0,17.0,17.0,0.87,0.531,5.0,-6.471,1.0,0.0992,0.428,0.0,0.0798,0.315,100.01,451530.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25309,2237000.0,7.0,18.0,0.969,0.604,4.0,-6.305,0.0,0.118,0.0922,0.0,0.105,0.899,126.988,188118.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15579,644896.0,1.0,1.0,0.726,0.431,8.0,-8.765,0.0,0.135,0.731,0.0,0.696,0.348,144.026,173333.0,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10023,6734577.0,1.0,1.0,0.576,0.815,7.0,-3.125,1.0,0.0361,0.0186,2.07e-06,0.158,0.445,90.972,190894.0,4.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18921,39214943.0,8.0,17.0,0.774,0.603,11.0,-7.319,1.0,0.0591,0.438,4.37e-05,0.0869,0.977,149.982,179627.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
87089,9442830.0,9.0,13.0,0.75,0.579,8.0,-6.256,1.0,0.0856,0.0201,6.4e-05,0.219,0.262,145.949,242347.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65072,10361677.0,2.0,10.0,0.516,0.595,5.0,-4.63,1.0,0.0313,0.0275,0.0,0.109,0.222,119.972,340707.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
85228,5749977.0,18.0,21.0,0.725,0.583,7.0,-8.562,1.0,0.345,0.141,0.0,0.102,0.257,159.989,168281.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
88608,789922.0,1.0,1.0,0.548,0.749,7.0,-5.064,1.0,0.0572,0.00338,0.0,0.201,0.373,79.955,196733.0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
86701,5184928.0,19.0,20.0,0.512,0.623,9.0,-6.553,0.0,0.0808,0.0187,0.0,0.13,0.219,112.15,183589.0,5.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
87189,2371258.0,5.0,9.0,0.783,0.672,2.0,-3.988,1.0,0.357,0.0217,0.0,0.227,0.556,150.118,125357.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86691,1438613.0,4.0,19.0,0.252,0.231,3.0,-14.181,1.0,0.0369,0.81,0.000167,0.199,0.196,89.859,180200.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
86901,9717614.0,16.0,24.0,0.859,0.652,8.0,-6.343,1.0,0.301,0.143,0.0,0.106,0.745,75.518,178933.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87018,5854248.0,6.0,16.0,0.771,0.553,4.0,-6.738,0.0,0.184,0.365,1.83e-06,0.0944,0.108,119.944,231987.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79427,2371258.0,1.0,1.0,0.888,0.43,9.0,-6.728,1.0,0.588,0.0786,1.58e-06,0.132,0.45,120.088,160013.0,4.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7219,26265604.0,1.0,1.0,0.742,0.432,9.0,-7.539,0.0,0.0615,0.984,5.78e-05,0.0796,0.252,148.005,155676.0,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
68921,29173640.0,1.0,1.0,0.833,0.539,11.0,-7.399,0.0,0.178,0.163,2.1e-06,0.101,0.385,99.947,149520.0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
25034,415028.0,1.0,1.0,0.804,0.509,8.0,-10.833,0.0,0.132,0.208,0.00011,0.314,0.472,120.074,217006.0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
31635,34697267.0,1.0,1.0,0.475,0.37,4.0,-7.725,0.0,0.0361,0.819,0.0577,0.0841,0.157,144.828,200560.0,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21385,13266070.0,20.0,21.0,0.621,0.695,4.0,-5.124,1.0,0.0911,0.00584,0.0,0.086,0.298,173.966,136408.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
38000,17132813.0,13.0,15.0,0.73,0.585,0.0,-9.274,1.0,0.0238,0.375,0.0101,0.147,0.721,100.021,260560.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1128,4447390.0,6.0,10.0,0.633,0.793,5.0,-6.847,0.0,0.182,0.148,0.0,0.867,0.761,109.093,193702.0,4.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86981,5980363.0,1.0,1.0,0.933,0.556,9.0,-6.115,1.0,0.216,0.00438,0.0,0.114,0.504,106.01,174067.0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
86414,3809217.0,8.0,20.0,0.384,0.598,10.0,-8.216,0.0,0.153,0.168,0.0,0.61,0.365,82.455,174333.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
85749,12622150.0,6.0,16.0,0.406,0.368,10.0,-6.31,1.0,0.0296,0.784,0.0,0.354,0.707,157.885,76480.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17983,15770741.0,5.0,14.0,0.746,0.798,0.0,-8.382,1.0,0.349,0.137,0.0,0.139,0.553,109.968,214827.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
89170,4472646.0,1.0,1.0,0.639,0.468,2.0,-9.736,1.0,0.0317,0.075,0.374,0.169,0.521,134.077,277897.0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
86413,1316706.0,1.0,14.0,0.676,0.529,2.0,-11.178,0.0,0.396,0.431,0.0,0.149,0.397,179.012,177946.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
82841,5004777.0,7.0,13.0,0.749,0.695,11.0,-6.592,0.0,0.1,0.0538,6.57e-06,0.617,0.416,144.065,156293.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
86853,9460688.0,9.0,10.0,0.828,0.518,1.0,-6.678,1.0,0.076,0.00559,0.0,0.0898,0.303,139.036,210484.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20524,26265604.0,17.0,20.0,0.867,0.686,4.0,-5.342,1.0,0.221,0.311,0.0,0.1,0.658,139.968,190207.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
76408,12829933.0,1.0,1.0,0.701,0.396,4.0,-10.182,0.0,0.119,0.112,0.0209,0.223,0.115,129.004,206361.0,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
51384,15770741.0,13.0,14.0,0.855,0.478,1.0,-9.116,1.0,0.193,0.00759,0.0,0.101,0.284,130.018,221827.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85654,5004777.0,12.0,15.0,0.662,0.918,10.0,-5.915,0.0,0.492,0.603,0.0,0.405,0.516,88.833,188641.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84845,5184928.0,3.0,6.0,0.569,0.761,5.0,-6.071,0.0,0.475,0.261,6.71e-06,0.0748,0.325,180.122,184000.0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
60571,50593376.0,1.0,14.0,0.473,0.824,7.0,-3.68,0.0,0.163,0.482,0.0,0.605,0.374,77.888,222929.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8026,22910410.0,1.0,1.0,0.919,0.538,1.0,-6.15,1.0,0.241,0.0243,0.0415,0.0956,0.597,124.952,203570.0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
42132,2382140.0,9.0,16.0,0.597,0.477,1.0,-9.638,0.0,0.642,0.137,0.0,0.113,0.512,80.382,171442.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
82737,2691848.0,1.0,15.0,0.268,0.829,7.0,-5.17,1.0,0.101,0.00107,0.0,0.157,0.351,199.886,165967.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41471,3088219.0,1.0,1.0,0.72,0.659,10.0,-4.727,0.0,0.0403,0.0588,0.0,0.0662,0.567,105.955,174841.0,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23803,8668809.0,14.0,15.0,0.864,0.608,1.0,-10.567,0.0,0.275,0.0531,1.2e-05,0.078,0.963,80.225,194810.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86542,12691508.0,3.0,14.0,0.617,0.717,10.0,-7.858,0.0,0.153,0.00564,0.0,0.408,0.49,103.992,311867.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
51294,5184928.0,11.0,20.0,0.791,0.587,3.0,-5.075,0.0,0.0413,0.407,0.0,0.148,0.536,96.057,179449.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
89340,803218.0,1.0,1.0,0.875,0.673,7.0,-4.184,1.0,0.0932,0.135,0.0,0.292,0.231,130.0,222600.0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
54569,9945189.0,7.0,11.0,0.602,0.601,10.0,-5.742,1.0,0.0303,0.346,0.349,0.0735,0.553,145.075,180013.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27902,2130658.0,6.0,26.0,0.81,0.353,6.0,-9.931,0.0,0.31,0.588,0.0,0.102,0.0727,88.031,208293.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56050,20814678.0,1.0,1.0,0.807,0.887,1.0,-4.311,0.0,0.0361,0.016,0.000503,0.0811,0.606,122.015,229184.0,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2915,8310347.0,1.0,1.0,0.577,0.882,8.0,-5.224,1.0,0.0492,0.00527,0.0,0.257,0.564,115.022,230427.0,4.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87193,6648019.0,1.0,1.0,0.957,0.593,1.0,-6.982,1.0,0.301,0.06,0.0,0.0908,0.284,127.027,247613.0,4.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51538,33485486.0,7.0,18.0,0.662,0.747,11.0,-6.926,0.0,0.0736,0.028,0.00615,0.138,0.487,150.088,234147.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
87496,4607480.0,1.0,1.0,0.723,0.503,0.0,-8.651,1.0,0.0699,0.0088,0.0,0.131,0.354,100.046,217787.0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
47631,3458463.0,3.0,14.0,0.774,0.764,4.0,-5.445,0.0,0.0518,0.156,0.0,0.0383,0.912,118.997,219147.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
83360,13885414.0,1.0,1.0,0.584,0.54,1.0,-7.786,0.0,0.0576,0.0895,0.0,0.261,0.195,137.972,220883.0,4.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20662,24755789.0,20.0,20.0,0.591,0.848,9.0,-4.397,0.0,0.0828,0.137,0.0,0.372,0.386,105.922,246816.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
25042,1438613.0,19.0,20.0,0.494,0.644,0.0,-11.781,1.0,0.905,0.704,0.0,0.781,0.866,206.13,105347.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12942,7838718.0,2.0,14.0,0.505,0.611,7.0,-5.976,0.0,0.0648,0.826,0.0,0.108,0.176,85.944,210507.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58210,39078037.0,10.0,19.0,0.51,0.72,10.0,-5.157,0.0,0.317,0.083,0.0,0.118,0.451,94.289,287893.0,3.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44545,11440791.0,8.0,16.0,0.54,0.674,2.0,-6.351,1.0,0.0802,0.0553,0.0608,0.112,0.309,89.933,238719.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6708,4447390.0,4.0,19.0,0.919,0.446,8.0,-4.007,1.0,0.161,0.0144,2.12e-06,0.123,0.293,127.955,180013.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87822,1241881.0,1.0,1.0,0.75,0.502,10.0,-7.184,1.0,0.31,0.238,0.0,0.106,0.301,82.54,234730.0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25316,4807934.0,2.0,24.0,0.849,0.536,1.0,-7.307,1.0,0.349,0.0239,0.0,0.126,0.308,141.964,122587.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39679,13105688.0,1.0,1.0,0.673,0.752,2.0,-3.572,0.0,0.0561,0.241,4.51e-05,0.0813,0.797,175.997,201818.0,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
62915,10065137.0,7.0,18.0,0.858,0.547,1.0,-5.822,1.0,0.29,0.213,0.0,0.104,0.303,128.02,211883.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
88419,30723081.0,1.0,1.0,0.513,0.684,0.0,-5.499,1.0,0.104,0.113,0.000144,0.395,0.266,83.985,251284.0,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
85656,5502398.0,4.0,26.0,0.739,0.325,7.0,-8.934,1.0,0.162,0.217,0.0,0.124,0.139,73.002,157710.0,3.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5319,11968318.0,12.0,12.0,0.679,0.648,2.0,-5.892,1.0,0.445,0.145,0.0,0.182,0.635,94.378,190177.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35500,4514676.0,4.0,14.0,0.687,0.829,4.0,-3.607,0.0,0.0298,0.0836,0.0,0.0986,0.349,152.059,221153.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
85510,3540805.0,7.0,25.0,0.794,0.683,10.0,-6.842,1.0,0.262,0.0265,0.0,0.47,0.495,154.109,161995.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42759,24755789.0,1.0,1.0,0.725,0.706,5.0,-4.766,1.0,0.121,0.193,0.0,0.109,0.667,120.042,216874.0,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
72990,4807934.0,13.0,13.0,0.775,0.832,1.0,-3.629,1.0,0.277,0.0375,0.0,0.078,0.962,153.6,88667.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60736,9849964.0,1.0,1.0,0.667,0.83,0.0,-5.715,1.0,0.0749,0.0123,0.0,0.191,0.701,113.03,236002.0,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
81897,2788650.0,3.0,9.0,0.591,0.259,4.0,-14.061,0.0,0.0481,0.837,3.11e-06,0.135,0.108,76.396,232427.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60591,2308912.0,1.0,1.0,0.764,0.555,11.0,-6.414,1.0,0.0604,0.275,0.0,0.0824,0.255,111.004,169227.0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2212,5184928.0,1.0,1.0,0.839,0.81,5.0,-5.274,0.0,0.0568,0.501,0.0,0.117,0.814,129.014,209269.0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1344,4514676.0,1.0,1.0,0.745,0.646,6.0,-6.987,0.0,0.17,0.157,0.0,0.338,0.46,79.993,203908.0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
61350,13434540.0,7.0,17.0,0.46,0.686,0.0,-5.948,0.0,0.0367,0.00146,0.0,0.375,0.252,148.054,145588.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
45165,8668809.0,2.0,15.0,0.904,0.575,1.0,-7.823,1.0,0.346,0.0493,0.0,0.256,0.359,141.037,177748.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
86922,1587708.0,4.0,17.0,0.732,0.632,2.0,-5.46,1.0,0.231,0.218,0.0,0.312,0.337,81.506,207560.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69714,24755789.0,10.0,26.0,0.709,0.857,9.0,-3.394,1.0,0.0881,0.00219,0.0,0.103,0.446,126.038,260234.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35908,3550384.0,2.0,9.0,0.572,0.835,0.0,-6.219,1.0,0.0317,0.171,0.000376,0.0702,0.796,129.994,241600.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
48093,5963018.0,1.0,1.0,0.635,0.902,0.0,-3.559,1.0,0.109,0.172,0.0,0.125,0.286,102.063,217822.0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
590,1575881.0,1.0,18.0,0.579,0.705,6.0,-4.911,0.0,0.0339,0.0273,0.0,0.0704,0.761,116.173,201693.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
85587,2611308.0,6.0,16.0,0.938,0.504,4.0,-6.414,0.0,0.364,0.179,0.0,0.102,0.586,139.976,149613.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86144,13529.0,1.0,1.0,0.686,0.622,8.0,-5.644,1.0,0.162,0.0801,0.0,0.133,0.546,84.998,179995.0,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
87064,6047.0,1.0,29.0,0.807,0.473,8.0,-11.383,1.0,0.047,0.68,0.0,0.179,0.963,113.237,150747.0,4.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70799,14877871.0,1.0,1.0,0.751,0.665,8.0,-3.083,1.0,0.124,0.265,0.0,0.0515,0.698,95.239,219357.0,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3902,13062577.0,4.0,11.0,0.456,0.633,7.0,-6.249,1.0,0.0375,0.000448,0.0361,0.58,0.521,89.896,224373.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
74707,2386160.0,1.0,1.0,0.785,0.753,1.0,-3.841,1.0,0.0873,0.188,1.01e-06,0.265,0.488,94.012,199301.0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30599,1412470.0,1.0,9.0,0.732,0.463,11.0,-6.972,0.0,0.0287,0.374,0.0,0.194,0.397,95.971,212607.0,4.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88259,5502398.0,22.0,26.0,0.618,0.4,1.0,-9.776,1.0,0.0734,0.000235,0.0,0.738,0.133,75.047,217587.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
70791,9442830.0,6.0,20.0,0.728,0.628,1.0,-4.766,1.0,0.191,0.01,6.53e-05,0.0735,0.393,160.94,189428.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
84396,3014761.0,1.0,1.0,0.68,0.58,9.0,-7.641,0.0,0.287,0.0264,0.0,0.0518,0.636,79.847,186304.0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
86831,4770134.0,2.0,12.0,0.494,0.365,11.0,-8.92,1.0,0.0279,0.771,0.000978,0.139,0.191,165.766,239667.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
47480,16931568.0,12.0,12.0,0.435,0.706,0.0,-8.197,1.0,0.0425,0.0571,4.15e-05,0.0903,0.24,144.913,214307.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
75668,4897771.0,9.0,16.0,0.661,0.44,2.0,-9.104,1.0,0.0803,0.457,0.0,0.128,0.352,149.937,230400.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
73860,1193254.0,1.0,1.0,0.464,0.852,11.0,-3.804,1.0,0.067,0.0116,0.0,0.108,0.233,160.075,239507.0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
79834,8122580.0,11.0,15.0,0.302,0.669,1.0,-9.404,1.0,0.238,0.275,3.58e-05,0.369,0.127,164.8,183120.0,5.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85819,1634122.0,2.0,18.0,0.653,0.76,11.0,-6.086,1.0,0.0479,0.475,0.000129,0.0917,0.6,98.008,308733.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
84893,2699921.0,8.0,13.0,0.841,0.733,1.0,-5.077,1.0,0.142,0.0246,0.0,0.174,0.284,130.009,283693.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60830,33485486.0,12.0,18.0,0.433,0.182,0.0,-12.566,1.0,0.0641,0.907,0.0,0.123,0.421,207.476,201587.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
88441,5382165.0,3.0,12.0,0.463,0.653,0.0,-5.515,1.0,0.0273,0.111,0.000136,0.172,0.233,143.912,194867.0,4.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87972,3594445.0,7.0,14.0,0.591,0.86,6.0,-5.68,0.0,0.0318,0.00344,0.00961,0.209,0.824,130.064,167813.0,4.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17010,10919803.0,1.0,1.0,0.852,0.745,11.0,-3.667,0.0,0.171,0.0313,0.0,0.0824,0.897,148.007,195681.0,4.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46019,39078037.0,14.0,20.0,0.747,0.899,5.0,-5.125,0.0,0.246,0.1,0.0,0.486,0.581,92.029,177547.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
