,Popularity,Title,Artist,Album/Single,Genre,Artist_followers,Explicit,Album,Release_date,Track_number,Tracks_in_album,danceability,energy,key,loudness,mode,speechiness,acoustics,instrumentalness,liveliness,valence,tempo,duration_ms,time_signature,Genre_new,Days_since_release,Released_after_2017,Explicit_false,Explicit_true,album,compilation,single,bolero,boy band,country,dance/electronic,else,funk,hip hop,house,indie,jazz,k-pop,latin,metal,opm,pop,r&b/soul,rap,reggae,reggaeton,rock,trap,syuzhet_norm,bing_norm,afinn_norm,nrc_norm,syuzhet,bing,afinn,nrc,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive,n_words,anger_norm,anticipation_norm,disgust_norm,fear_norm,joy_norm,sadness_norm,surprise_norm,trust_norm,negative_norm,positive_norm,anger_norm2,anticipation_norm2,disgust_norm2,fear_norm2,joy_norm2,sadness_norm2,surprise_norm2,trust_norm2,negative_norm2,positive_norm2,negative_bog_jr,positive_bog_jr,Bayes,Negative_Bayes,Neutral_Bayes,Positive_Bayes,LDA_Topic,Celebrate,Desire,Explore,Fun,Hope,Love,Nostalgia,Thug,bing_norm_negative,bing_norm_neutral,bing_norm_positive,Argentina,Australia,Austria,Belgium,Brazil,Canada,Chile,Colombia,Costa Rica,Denmark,Ecuador,Finland,France,Germany,Global,Indonesia,Ireland,Italy,Malaysia,Mexico,Netherlands,New Zealand,Norway,Peru,Philippines,Poland,Portugal,Singapore,Spain,Sweden,Switzerland,Turkey,UK,USA,Popu_max,Top10_dummy,Top50_dummy,Cluster
85597,1181.6,tennessee whiskey,Chris Stapleton,album,contemporary country,2701859,False,Traveller,5/4/2015,3,14,0.392,0.37,9,-10.888,1,0.0298,0.205,0.0096,0.0821,0.512,48.718,293293,4,country,2012.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,-1.0,2.55,4.0,10.0,-2.0,1.0,2.0,1.0,0.0,3.0,2.0,1.0,1.0,4.0,2.0,120.0,0.008333333,0.016666667,0.008333333,0.0,0.025,0.016666667,0.008333333,0.008333333,0.033333333,0.016666667,0.090909091,0.181818182,0.090909091,0.0,0.272727273,0.181818182,0.090909091,0.090909091,0.666666667,0.333333333,0.0,7.0,1.0,0.0,0.0,1.0,Love,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,141,0,0,english speaking and nordic
85600,23.2,nasty,A$AP Ferg - Migos,single,hip hop,2699921,True,Nasty (Who Dat) (feat. Migos),8/11/2017,1,1,0.661,0.631,4,-4.561,0,0.144,0.0188,3.3e-05,0.342,0.409,179.074,210682,4,hip hop,1191.0,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,6.15,5.0,10.0,4.0,2.0,5.0,3.0,1.0,6.0,1.0,3.0,7.0,5.0,9.0,362.0,0.005524862,0.013812155,0.008287293,0.002762431,0.016574586,0.002762431,0.008287293,0.019337017,0.013812155,0.024861878,0.071428571,0.178571429,0.107142857,0.035714286,0.214285714,0.035714286,0.107142857,0.25,0.357142857,0.642857143,23.0,8.0,1.0,0.0,0.0,1.0,Hope,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,172,0,0,english speaking and nordic
85602,403.55,droppin seeds,"Tyler, The Creator - Lil Wayne",album,hip hop,5277768,True,Flower Boy,7/21/2017,11,14,0.401,0.532,5,-11.554,0,0.508,0.103,0.0,0.478,0.413,84.777,60000,4,hip hop,1212.0,1.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,98,0,0,english speaking and nordic
85603,115.9,wwiii,Machine Gun Kelly,album,ohio hip hop,2691848,True,Tickets To My Downfall,9/25/2020,8,15,0.435,0.932,4,-3.652,1,0.148,7.47e-05,1.31e-06,0.12,0.812,160.084,59740,4,hip hop,50.0,1.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,91,0,0,english speaking and nordic
85605,39.2,always,Rex Orange County,album,bedroom pop,2492122,False,Pony,10/25/2019,2,10,0.669,0.374,1,-7.349,1,0.0385,0.777,0.0,0.326,0.394,127.938,197333,4,pop,386.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.75,1.0,3.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,143.0,0.0,0.020979021,0.0,0.0,0.013986014,0.0,0.006993007,0.006993007,0.0,0.013986014,0.0,0.428571429,0.0,0.0,0.285714286,0.0,0.142857143,0.142857143,0.0,1.0,0.0,4.0,-1.0,1.0,0.0,0.0,Love,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,152,0,0,english speaking and nordic
85608,185.6,shameika,Fiona Apple,album,art pop,714277,False,Fetch The Bolt Cutters,4/17/2020,2,13,0.375,0.776,8,-6.767,1,0.274,0.154,8.16e-05,0.0925,0.647,186.814,248603,4,pop,211.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-3.3,-4.0,-8.0,-1.0,2.0,2.0,0.0,4.0,3.0,4.0,3.0,2.0,7.0,6.0,387.0,0.005167959,0.005167959,0.0,0.010335917,0.007751938,0.010335917,0.007751938,0.005167959,0.018087855,0.015503876,0.1,0.1,0.0,0.2,0.15,0.2,0.15,0.1,0.538461538,0.461538462,2.0,5.0,-1.0,1.0,0.0,0.0,Nostalgia,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,73,0,0,english speaking and nordic
85609,93.5,weight,BROCKHAMPTON,album,boy band,1614536,True,iridescence,9/21/2018,6,15,0.451,0.746,9,-6.78,1,0.187,0.114,6.6e-06,0.297,0.273,160.259,260093,4,boy band,785.0,1.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,2.35,4.0,8.0,2.0,2.0,5.0,2.0,3.0,5.0,4.0,3.0,8.0,4.0,6.0,239.0,0.008368201,0.020920502,0.008368201,0.012552301,0.020920502,0.016736402,0.012552301,0.033472803,0.016736402,0.025104603,0.0625,0.15625,0.0625,0.09375,0.15625,0.125,0.09375,0.25,0.4,0.6,0.0,2.0,-1.0,1.0,0.0,0.0,Love,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,91,0,0,english speaking and nordic
85615,118.5,everything boz,Trippie Redd - Coi Leray,album,melodic rap,5502398,True,!,8/9/2019,11,14,0.714,0.535,9,-7.896,1,0.0542,0.193,0.0,0.184,0.0974,139.944,205701,4,rap,463.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-7.35,-7.0,-29.0,-9.0,8.0,2.0,5.0,4.0,2.0,3.0,4.0,3.0,11.0,2.0,393.0,0.020356234,0.005089059,0.012722646,0.010178117,0.005089059,0.007633588,0.010178117,0.007633588,0.027989822,0.005089059,0.258064516,0.064516129,0.161290323,0.129032258,0.064516129,0.096774194,0.129032258,0.096774194,0.846153846,0.153846154,13.0,10.0,0.0,0.0,1.0,0.0,Thug,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,87,0,0,english speaking and nordic
85616,178.4,gucci flip flops,Bhad Bhabie - Lil Yachty,single,pop,2280623,True,Gucci Flip Flops (feat. Lil Yachty),3/26/2018,1,1,0.822,0.622,8,-7.33,1,0.314,0.0347,0.0181,0.114,0.18,160.066,150000,4,pop,964.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-4.65,-6.0,-23.0,-3.0,6.0,5.0,3.0,6.0,3.0,4.0,2.0,6.0,10.0,7.0,401.0,0.014962594,0.012468828,0.007481297,0.014962594,0.007481297,0.009975062,0.004987531,0.014962594,0.024937656,0.017456359,0.171428571,0.142857143,0.085714286,0.171428571,0.085714286,0.114285714,0.057142857,0.171428571,0.588235294,0.411764706,36.0,10.0,1.0,0.0,0.0,1.0,Thug,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,161,0,0,english speaking and nordic
85620,28.0,"spooky, scary skeletons - undead tombstone remix",Andrew Gold,album,soft rock,37570,False,Halloween Howls: Fun & Scary Music (Deluxe Edition),10/18/2019,13,14,0.772,0.788,9,-5.414,0,0.0619,0.0027,0.000583,0.353,0.574,127.91,125625,4,rock,393.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,166,0,0,english speaking and nordic
85625,53.6,hark! the herald angels sing/it came upon a midnight clear - medley / remastered 2006,Bing Crosby,album,adult standards,316402,False,Bing Crosby - Christmas Classics,1/1/2006,9,16,0.283,0.243,6,-15.178,1,0.0316,0.964,0.000381,0.341,0.338,86.799,186067,4,pop,5422.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,134,0,0,english speaking and nordic
85627,4.8,420 freestyle,Wiz Khalifa,album,hip hop,9460688,True,Rolling Papers 2,7/13/2018,19,25,0.925,0.645,5,-5.707,0,0.0716,0.00693,0.0,0.0842,0.571,145.032,217657,4,hip hop,855.0,1.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,1.0,-2.9,-7.0,-19.0,4.0,7.0,5.0,2.0,6.0,5.0,5.0,4.0,12.0,10.0,14.0,436.0,0.016055046,0.01146789,0.004587156,0.013761468,0.01146789,0.01146789,0.009174312,0.027522936,0.02293578,0.032110092,0.152173913,0.108695652,0.043478261,0.130434783,0.108695652,0.108695652,0.086956522,0.260869565,0.416666667,0.583333333,5.0,11.0,-1.0,1.0,0.0,0.0,Thug,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,195,0,0,english speaking and nordic
85628,98.4,midsummer madness,88rising - Joji - Rich Brian - Higher Brothers - AUGUST 08,album,asian american hip hop,585672,True,Head In The Clouds,7/20/2018,5,17,0.409,0.678,9,-7.731,1,0.0878,0.359,4.76e-06,0.167,0.168,89.968,280842,4,hip hop,848.0,1.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,1.0,-0.75,-5.0,-8.0,3.0,4.0,9.0,3.0,8.0,11.0,7.0,7.0,5.0,12.0,15.0,399.0,0.010025063,0.022556391,0.007518797,0.020050125,0.027568922,0.01754386,0.01754386,0.012531328,0.030075188,0.037593985,0.074074074,0.166666667,0.055555556,0.148148148,0.203703704,0.12962963,0.12962963,0.092592593,0.444444444,0.555555556,5.0,7.0,-1.0,1.0,0.0,0.0,Fun,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,161,0,0,english speaking and nordic
85633,114.95,voices in my head,A Boogie Wit da Hoodie,album,melodic rap,5184928,True,Hoodie SZN,12/21/2018,1,20,0.754,0.663,6,-6.311,0,0.427,0.0555,0.0,0.101,0.207,90.195,142301,4,rap,694.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0,-1.0,1.0,0.0,-0.85,-1.0,2.0,0.0,7.0,1.0,1.0,5.0,1.0,3.0,4.0,7.0,6.0,6.0,408.0,0.017156863,0.00245098,0.00245098,0.012254902,0.00245098,0.007352941,0.009803922,0.017156863,0.014705882,0.014705882,0.24137931,0.034482759,0.034482759,0.172413793,0.034482759,0.103448276,0.137931034,0.24137931,0.5,0.5,1.0,1.0,1.0,0.0,0.0,1.0,Nostalgia,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,94,0,0,english speaking and nordic
85635,32.8,rock n roll hall of fame - from sr3mm,Rae Sremmurd - Swae Lee - Slim Jxmmi,album,hip hop,6127363,True,SR3MM,5/4/2018,8,27,0.741,0.746,7,-4.34,0,0.0346,0.152,0.0,0.135,0.538,143.955,266683,4,hip hop,925.0,1.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,160,0,0,english speaking and nordic
85636,56.8,hers,Justin Timberlake,album,dance pop,9849964,False,Man of the Woods,2/2/2018,10,16,0.446,0.318,6,-14.528,1,0.0397,0.619,0.00643,0.21,0.135,101.49,61373,4,pop,1016.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,130,0,0,english speaking and nordic
85638,61.6,walk across the water,The Black Keys,album,alternative rock,3326921,False,"""Let's Rock""",6/28/2019,4,12,0.418,0.583,9,-7.296,1,0.0257,0.329,0.769,0.238,0.327,79.594,235842,4,rock,505.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,124,0,0,english speaking and nordic
85640,15.2,hand crushed by a mallet,100 gecs - Fall Out Boy - Craig Owens - Nicole Dollanganger,album,glitchcore,334920,True,1000 gecs and The Tree of Clues,7/10/2020,5,19,0.473,0.936,1,-2.441,0,0.408,0.0335,1.35e-05,0.607,0.545,173.53,175699,4,else,127.0,1.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,182,0,0,english speaking and nordic
85641,80.8,under the table,Fiona Apple,album,art pop,714277,False,Fetch The Bolt Cutters,4/17/2020,4,13,0.64,0.494,0,-8.14,1,0.0602,0.295,4.8e-06,0.248,0.547,119.854,201352,4,pop,211.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-0.05,-3.0,-3.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,114.0,0.0,0.0,0.0,0.00877193,0.0,0.00877193,0.0,0.0,0.01754386,0.00877193,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.666666667,0.333333333,2.0,0.0,-1.0,1.0,0.0,0.0,Hope,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,140,0,0,english speaking and nordic
85642,1171.65,kacey talk,YoungBoy Never Broke Again,single,baton rouge rap,5749977,True,Kacey Talk,8/13/2020,1,3,0.877,0.607,10,-7.818,0,0.15,0.535,0.0,0.138,0.773,127.055,151249,4,rap,93.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,96,0,0,english speaking and nordic
85644,26.4,really redd,Internet Money - Trippie Redd - Lil Keed - Young Nudy,album,pop rap,159542,True,B4 The Storm,8/29/2020,2,17,0.788,0.583,1,-6.105,1,0.087,0.0434,0.0,0.108,0.468,80.044,186000,4,pop,77.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-3.15,-5.0,-16.0,-3.0,8.0,3.0,5.0,7.0,3.0,4.0,1.0,4.0,11.0,8.0,523.0,0.015296367,0.005736138,0.009560229,0.013384321,0.005736138,0.007648184,0.001912046,0.007648184,0.021032505,0.015296367,0.228571429,0.085714286,0.142857143,0.2,0.085714286,0.114285714,0.028571429,0.114285714,0.578947368,0.421052632,25.0,2.0,-1.0,1.0,0.0,0.0,Thug,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,168,0,0,english speaking and nordic
85645,3587.2,perfect pint,Mike WiLL Made-It - Kendrick Lamar - Gucci Mane - Rae Sremmurd,album,atl hip hop,1128985,True,Ransom 2,3/24/2017,6,17,0.741,0.562,4,-5.474,0,0.165,0.172,0.0,0.0751,0.292,180.068,240926,4,hip hop,1328.0,1.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,-1.0,1.0,2.85,6.0,-1.0,5.0,4.0,5.0,3.0,2.0,6.0,3.0,1.0,6.0,5.0,10.0,417.0,0.009592326,0.011990408,0.007194245,0.004796163,0.014388489,0.007194245,0.002398082,0.014388489,0.011990408,0.023980815,0.133333333,0.166666667,0.1,0.066666667,0.2,0.1,0.033333333,0.2,0.333333333,0.666666667,4.0,13.0,1.0,0.0,0.0,1.0,Thug,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,109,0,0,english speaking and nordic
85647,1516.0,living single,Big Sean - Chance the Rapper - Jeremih,single,detroit hip hop,7838718,True,Living Single,12/17/2016,1,1,0.714,0.62,11,-5.045,1,0.296,0.223,0.0,0.109,0.73,80.109,276347,4,hip hop,1419.0,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,-1.0,-1.0,1.0,2.3,-4.0,-17.0,2.0,7.0,8.0,4.0,6.0,9.0,4.0,4.0,7.0,12.0,14.0,665.0,0.010526316,0.012030075,0.006015038,0.009022556,0.013533835,0.006015038,0.006015038,0.010526316,0.018045113,0.021052632,0.142857143,0.163265306,0.081632653,0.12244898,0.183673469,0.081632653,0.081632653,0.142857143,0.461538462,0.538461538,10.0,20.0,1.0,0.0,0.0,1.0,Desire,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,117,0,0,english speaking and nordic
85648,235.2,life changes,Thomas Rhett,album,contemporary country,3594445,False,Life Changes,9/8/2017,8,14,0.687,0.845,7,-4.37,1,0.0576,0.1,0.0,0.0452,0.809,87.972,190227,4,country,1163.0,1.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,141,0,0,english speaking and nordic
85650,86.7,93,6ix9ine,album,emo rap,5963018,True,DAY69,2/23/2018,5,11,0.794,0.904,7,-2.599,1,0.213,0.0297,0.0,0.0749,0.651,130.037,136220,4,rap,995.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-3.7,-5.0,-18.0,-9.0,7.0,3.0,5.0,8.0,3.0,6.0,2.0,4.0,16.0,7.0,392.0,0.017857143,0.007653061,0.012755102,0.020408163,0.007653061,0.015306122,0.005102041,0.010204082,0.040816327,0.017857143,0.184210526,0.078947368,0.131578947,0.210526316,0.078947368,0.157894737,0.052631579,0.105263158,0.695652174,0.304347826,7.0,9.0,-1.0,1.0,0.0,0.0,Thug,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,0,0,english speaking and nordic
85652,4.0,no stopping you,Brett Eldredge,album,contemporary country,1198447,False,Brett Eldredge,8/4/2017,7,12,0.568,0.508,9,-7.73,1,0.0338,0.742,3.02e-05,0.101,0.188,75.073,221827,4,country,1198.0,1.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,1.0,-0.3,-2.0,-5.0,3.0,1.0,3.0,1.0,3.0,3.0,2.0,3.0,3.0,2.0,5.0,273.0,0.003663004,0.010989011,0.003663004,0.010989011,0.010989011,0.007326007,0.010989011,0.010989011,0.007326007,0.018315018,0.052631579,0.157894737,0.052631579,0.157894737,0.157894737,0.105263158,0.157894737,0.157894737,0.285714286,0.714285714,9.0,0.0,-1.0,1.0,0.0,0.0,Celebrate,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,196,0,0,english speaking and nordic
85653,53.6,big,Young M.A,album,hip hop,1046685,True,Herstory in the Making,9/27/2019,3,21,0.86,0.507,0,-5.776,0,0.369,0.0408,6.15e-06,0.14,0.15,85.005,225920,4,hip hop,414.0,1.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.5,-3.0,-9.0,-2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,239.0,0.0,0.0041841,0.0041841,0.0,0.0,0.0,0.0,0.0,0.008368201,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,25.0,1.0,0.0,0.0,1.0,Thug,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,172,0,0,english speaking and nordic
85654,166.55,a2z,Logic,album,conscious hip hop,5004777,True,No Pressure,7/24/2020,12,15,0.662,0.918,10,-5.915,0,0.492,0.603,0.0,0.405,0.516,88.833,188641,4,hip hop,113.0,1.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,0.0,-2.45,-5.0,-8.0,0.0,7.0,6.0,5.0,9.0,4.0,2.0,2.0,11.0,13.0,13.0,448.0,0.015625,0.013392857,0.011160714,0.020089286,0.008928571,0.004464286,0.004464286,0.024553571,0.029017857,0.029017857,0.152173913,0.130434783,0.108695652,0.195652174,0.086956522,0.043478261,0.043478261,0.239130435,0.5,0.5,8.0,10.0,-1.0,1.0,0.0,0.0,Nostalgia,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70,0,0,english speaking and nordic
85656,97.75,the nether,Trippie Redd,album,melodic rap,5502398,True,Pegasus,10/30/2020,4,26,0.739,0.325,7,-8.934,1,0.162,0.217,0.0,0.124,0.139,73.002,157710,3,rap,15.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,86,0,0,english speaking and nordic
